Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QCL","Cultures et produits animaux","860","Ouzbékistan","5111","Réserves","02121.01","Camelidés","2017","2017","Tête","17685","A","Chiffre officiel"
"QCL","Cultures et produits animaux","860","Ouzbékistan","5111","Réserves","02123","Caprins","2017","2017","Tête","3830000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","860","Ouzbékistan","5111","Réserves","02131","Chevaux","2017","2017","Tête","230593","A","Chiffre officiel"
"QCL","Cultures et produits animaux","860","Ouzbékistan","5112","Réserves","02152","Dindes","2017","2017","1000 têtes","637","I","Valeur imputée"
"QCL","Cultures et produits animaux","860","Ouzbékistan","5112","Réserves","02191","Leporides","2017","2017","1000 têtes","284","A","Chiffre officiel"
"QCL","Cultures et produits animaux","860","Ouzbékistan","5111","Réserves","02122","Ovins","2017","2017","Tête","16811000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","860","Ouzbékistan","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","63000","E","Valeur estimée"
"QCL","Cultures et produits animaux","860","Ouzbékistan","5114","Réserves","02196","Ruches","2017","2017","No","488211","A","Chiffre officiel"
"QCL","Cultures et produits animaux","860","Ouzbékistan","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","75255","A","Chiffre officiel"
"QCL","Cultures et produits animaux","586","Pakistan","5111","Réserves","02132","Anes","2017","2017","Tête","5222000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","586","Pakistan","5111","Réserves","02111","Bovins","2017","2017","Tête","44400000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","586","Pakistan","5111","Réserves","02112","Buffles","2017","2017","Tête","37700000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","586","Pakistan","5111","Réserves","02121.01","Camelidés","2017","2017","Tête","1062000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","586","Pakistan","5112","Réserves","02154","Canards","2017","2017","1000 têtes","3796","I","Valeur imputée"
"QCL","Cultures et produits animaux","586","Pakistan","5111","Réserves","02123","Caprins","2017","2017","Tête","72179000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","586","Pakistan","5111","Réserves","02131","Chevaux","2017","2017","Tête","367000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","586","Pakistan","5111","Réserves","02133","Mules et bardots","2017","2017","Tête","189000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","586","Pakistan","5111","Réserves","02122","Ovins","2017","2017","Tête","30141000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","586","Pakistan","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","1108000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","586","Pakistan","5114","Réserves","02196","Ruches","2017","2017","No","388741","I","Valeur imputée"
"QCL","Cultures et produits animaux","275","Palestine","5111","Réserves","02111","Bovins","2017","2017","Tête","23000","E","Valeur estimée"
"QCL","Cultures et produits animaux","275","Palestine","5111","Réserves","02123","Caprins","2017","2017","Tête","215000","E","Valeur estimée"
"QCL","Cultures et produits animaux","275","Palestine","5111","Réserves","02122","Ovins","2017","2017","Tête","757903","I","Valeur imputée"
"QCL","Cultures et produits animaux","275","Palestine","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","7302","A","Chiffre officiel"
"QCL","Cultures et produits animaux","275","Palestine","5114","Réserves","02196","Ruches","2017","2017","No","44830","I","Valeur imputée"
"QCL","Cultures et produits animaux","591","Panama","5111","Réserves","02111","Bovins","2017","2017","Tête","1523000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","591","Panama","5112","Réserves","02154","Canards","2017","2017","1000 têtes","113","I","Valeur imputée"
"QCL","Cultures et produits animaux","591","Panama","5111","Réserves","02123","Caprins","2017","2017","Tête","8901","I","Valeur imputée"
"QCL","Cultures et produits animaux","591","Panama","5111","Réserves","02131","Chevaux","2017","2017","Tête","114124","E","Valeur estimée"
"QCL","Cultures et produits animaux","591","Panama","5112","Réserves","02152","Dindes","2017","2017","1000 têtes","19","E","Valeur estimée"
"QCL","Cultures et produits animaux","591","Panama","5111","Réserves","02133","Mules et bardots","2017","2017","Tête","2413","E","Valeur estimée"
"QCL","Cultures et produits animaux","591","Panama","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","25453","A","Chiffre officiel"
"QCL","Cultures et produits animaux","591","Panama","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","400700","A","Chiffre officiel"
"QCL","Cultures et produits animaux","598","Papouasie-Nouvelle-Guinée","5111","Réserves","02111","Bovins","2017","2017","Tête","92718","I","Valeur imputée"
"QCL","Cultures et produits animaux","598","Papouasie-Nouvelle-Guinée","5112","Réserves","02154","Canards","2017","2017","1000 têtes","17","E","Valeur estimée"
"QCL","Cultures et produits animaux","598","Papouasie-Nouvelle-Guinée","5111","Réserves","02123","Caprins","2017","2017","Tête","3104","I","Valeur imputée"
"QCL","Cultures et produits animaux","598","Papouasie-Nouvelle-Guinée","5111","Réserves","02131","Chevaux","2017","2017","Tête","2045","I","Valeur imputée"
"QCL","Cultures et produits animaux","598","Papouasie-Nouvelle-Guinée","5112","Réserves","02152","Dindes","2017","2017","1000 têtes","15","E","Valeur estimée"
"QCL","Cultures et produits animaux","598","Papouasie-Nouvelle-Guinée","5111","Réserves","02122","Ovins","2017","2017","Tête","7533","I","Valeur imputée"
"QCL","Cultures et produits animaux","598","Papouasie-Nouvelle-Guinée","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","4560","I","Valeur imputée"
"QCL","Cultures et produits animaux","598","Papouasie-Nouvelle-Guinée","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","2026467","E","Valeur estimée"
"QCL","Cultures et produits animaux","600","Paraguay","5111","Réserves","02132","Anes","2017","2017","Tête","35268","I","Valeur imputée"
"QCL","Cultures et produits animaux","600","Paraguay","5111","Réserves","02111","Bovins","2017","2017","Tête","13821526","A","Chiffre officiel"
"QCL","Cultures et produits animaux","600","Paraguay","5112","Réserves","02154","Canards","2017","2017","1000 têtes","1321","E","Valeur estimée"
"QCL","Cultures et produits animaux","600","Paraguay","5111","Réserves","02123","Caprins","2017","2017","Tête","132470","A","Chiffre officiel"
"QCL","Cultures et produits animaux","600","Paraguay","5111","Réserves","02131","Chevaux","2017","2017","Tête","238879","A","Chiffre officiel"
"QCL","Cultures et produits animaux","600","Paraguay","5112","Réserves","02152","Dindes","2017","2017","1000 têtes","209","I","Valeur imputée"
"QCL","Cultures et produits animaux","600","Paraguay","5111","Réserves","02133","Mules et bardots","2017","2017","Tête","10680","E","Valeur estimée"
"QCL","Cultures et produits animaux","600","Paraguay","5112","Réserves","02153","Oies","2017","2017","1000 têtes","124","E","Valeur estimée"
"QCL","Cultures et produits animaux","600","Paraguay","5111","Réserves","02122","Ovins","2017","2017","Tête","296339","A","Chiffre officiel"
"QCL","Cultures et produits animaux","600","Paraguay","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","22316","A","Chiffre officiel"
"QCL","Cultures et produits animaux","600","Paraguay","5114","Réserves","02196","Ruches","2017","2017","No","59291","I","Valeur imputée"
"QCL","Cultures et produits animaux","600","Paraguay","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","1313647","I","Valeur imputée"
"QCL","Cultures et produits animaux","528","Pays-Bas","5111","Réserves","02111","Bovins","2017","2017","Tête","4030000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","528","Pays-Bas","5112","Réserves","02154","Canards","2017","2017","1000 têtes","1009","A","Chiffre officiel"
"QCL","Cultures et produits animaux","528","Pays-Bas","5111","Réserves","02123","Caprins","2017","2017","Tête","532870","A","Chiffre officiel"
"QCL","Cultures et produits animaux","528","Pays-Bas","5111","Réserves","02131","Chevaux","2017","2017","Tête","140580","I","Valeur imputée"
"QCL","Cultures et produits animaux","528","Pays-Bas","5112","Réserves","02152","Dindes","2017","2017","1000 têtes","671","A","Chiffre officiel"
"QCL","Cultures et produits animaux","528","Pays-Bas","5112","Réserves","02191","Leporides","2017","2017","1000 têtes","343","A","Chiffre officiel"
"QCL","Cultures et produits animaux","528","Pays-Bas","5111","Réserves","02122","Ovins","2017","2017","Tête","798830","A","Chiffre officiel"
"QCL","Cultures et produits animaux","528","Pays-Bas","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","105184","A","Chiffre officiel"
"QCL","Cultures et produits animaux","528","Pays-Bas","5114","Réserves","02196","Ruches","2017","2017","No","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","528","Pays-Bas","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","12409000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","604","Pérou","5111","Réserves","02132","Anes","2017","2017","Tête","650488","I","Valeur imputée"
"QCL","Cultures et produits animaux","604","Pérou","5111","Réserves","02111","Bovins","2017","2017","Tête","5535569","A","Chiffre officiel"
"QCL","Cultures et produits animaux","604","Pérou","5111","Réserves","02121.02","Camélidés, autres","2017","2017","Tête","5890992","I","Valeur imputée"
"QCL","Cultures et produits animaux","604","Pérou","5111","Réserves","02123","Caprins","2017","2017","Tête","1885990","A","Chiffre officiel"
"QCL","Cultures et produits animaux","604","Pérou","5111","Réserves","02131","Chevaux","2017","2017","Tête","748793","I","Valeur imputée"
"QCL","Cultures et produits animaux","604","Pérou","5112","Réserves","02191","Leporides","2017","2017","1000 têtes","1126","I","Valeur imputée"
"QCL","Cultures et produits animaux","604","Pérou","5111","Réserves","02133","Mules et bardots","2017","2017","Tête","312940","I","Valeur imputée"
"QCL","Cultures et produits animaux","604","Pérou","5111","Réserves","02122","Ovins","2017","2017","Tête","11338424","A","Chiffre officiel"
"QCL","Cultures et produits animaux","604","Pérou","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","156638","A","Chiffre officiel"
"QCL","Cultures et produits animaux","604","Pérou","5112","Réserves","02192.01","Rongeurs, autres","2017","2017","1000 têtes","18436","I","Valeur imputée"
"QCL","Cultures et produits animaux","604","Pérou","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","3187254","A","Chiffre officiel"
"QCL","Cultures et produits animaux","608","Philippines","5111","Réserves","02111","Bovins","2017","2017","Tête","2547614","A","Chiffre officiel"
"QCL","Cultures et produits animaux","608","Philippines","5111","Réserves","02112","Buffles","2017","2017","Tête","2881894","A","Chiffre officiel"
"QCL","Cultures et produits animaux","608","Philippines","5112","Réserves","02154","Canards","2017","2017","1000 têtes","10842","A","Chiffre officiel"
"QCL","Cultures et produits animaux","608","Philippines","5111","Réserves","02123","Caprins","2017","2017","Tête","3710348","A","Chiffre officiel"
"QCL","Cultures et produits animaux","608","Philippines","5111","Réserves","02131","Chevaux","2017","2017","Tête","245165","I","Valeur imputée"
"QCL","Cultures et produits animaux","608","Philippines","5112","Réserves","02152","Dindes","2017","2017","1000 têtes","586","I","Valeur imputée"
"QCL","Cultures et produits animaux","608","Philippines","5112","Réserves","02153","Oies","2017","2017","1000 têtes","412","I","Valeur imputée"
"QCL","Cultures et produits animaux","608","Philippines","5111","Réserves","02122","Ovins","2017","2017","Tête","30000","I","Valeur imputée"
"QCL","Cultures et produits animaux","608","Philippines","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","175317","A","Chiffre officiel"
"QCL","Cultures et produits animaux","608","Philippines","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","12427790","A","Chiffre officiel"
"QCL","Cultures et produits animaux","616","Pologne","5111","Réserves","02111","Bovins","2017","2017","Tête","6143083","A","Chiffre officiel"
"QCL","Cultures et produits animaux","616","Pologne","5112","Réserves","02154","Canards","2017","2017","1000 têtes","3181","A","Chiffre officiel"
"QCL","Cultures et produits animaux","616","Pologne","5111","Réserves","02123","Caprins","2017","2017","Tête","44204","A","Chiffre officiel"
"QCL","Cultures et produits animaux","616","Pologne","5111","Réserves","02131","Chevaux","2017","2017","Tête","185494","A","Chiffre officiel"
"QCL","Cultures et produits animaux","616","Pologne","5112","Réserves","02152","Dindes","2017","2017","1000 têtes","12228","A","Chiffre officiel"
"QCL","Cultures et produits animaux","616","Pologne","5112","Réserves","02191","Leporides","2017","2017","1000 têtes","350","A","Chiffre officiel"
"QCL","Cultures et produits animaux","616","Pologne","5112","Réserves","02153","Oies","2017","2017","1000 têtes","4173","A","Chiffre officiel"
"QCL","Cultures et produits animaux","616","Pologne","5111","Réserves","02122","Ovins","2017","2017","Tête","261224","A","Chiffre officiel"
"QCL","Cultures et produits animaux","616","Pologne","5112","Réserves","02151","Poulets","2017","2017","1000 têtes","177640","A","Chiffre officiel"
"QCL","Cultures et produits animaux","616","Pologne","5114","Réserves","02196","Ruches","2017","2017","No","1571299","I","Valeur imputée"
"QCL","Cultures et produits animaux","616","Pologne","5111","Réserves","02140","Suidés / Porcins","2017","2017","Tête","11352719","A","Chiffre officiel"
"QCL","Cultures et produits animaux","258","Polynésie française","5111","Réserves","02111","Bovins","2017","2017","Tête","7450","I","Valeur imputée"
